Genome	EHI00404	EHI00389	EHI01557	EHI01559	EHI01459	EHI00144	EHI00413	EHI01554	EHI01513	EHI00405	EHI01556	EHI00408	EHI01470	EHI01486	EHI01468	EHI01524	EHI00380	EHI00142	EHI00410	EHI01498	EHI00418	EHI01480	EHI00393	EHI01552	EHI01453	EHI01471	EHI01523	EHI01464	EHI01454	EHI00394	EHI01455	EHI00387	EHI00374	EHI01500	EHI01506	EHI01467	EHI01499	EHI01458	EHI01487	EHI00402	EHI01478	EHI01517	EHI01525	EHI00414	EHI00367	EHI01501	EHI00377	EHI00382	EHI00361	EHI00385	EHI01493	EHI01462	EHI00399	EHI00420	EHI01474	EHI01484	EHI00375	EHI01530	EHI01549	EHI01475	EHI01497	EHI01456	EHI01472	EHI01505	EHI01551	EHI01518	EHI00368	EHI01553	EHI01516	EHI01504	EHI00411	EHI00363	EHI01483	EHI01457	EHI01469	EHI01521	EHI00371	EHI01485	EHI01529	EHI01550	EHI00383	EHI01494	EHI01463	EHI00406	EHI01558	EHI01511	EHI01482	EHI01515	EHI00276	EHI00400	EHI01460	EHI00161	EHI01507	EHI00392	EHI00398	EHI01476	EHI01520	EHI00391	EHI01503	EHI01526	EHI00365	EHI00381	EHI01473	EHI00416	EHI01477	EHI01495	EHI01491	EHI01514	EHI00417	EHI01527	EHI01465	EHI01528	EHI01512	EHI00376	EHI01492	EHI01510	EHI00169	EHI01519	EHI01522	EHI01502	EHI01508	EHI01496	EHI01461
EHA02406_bin.13	0.40914482	0.06436916	0.23874278	0.04419489	0.15518886	0.31857404	0.034896854	0.066470295	0.51233965	0.07081453	0.26465786	0.67969275	0.052359372	0.0021982105	0.4033904	0	0.27462652	0.18249166	0.058172207	5.845194e-05	0.009975972	0.83395994	0.22576176	0.078946136	0.41320303	0.48808312	0.6744227	0.059831824	0.008436389	0.05433108	0.57277423	0.21860921	0.025882207	0.012154351	0.0017869594	0.7147263	0.27057457	0.008381069	0.020690944	0.15772317	0.00012473227	0.014906811	0.0004373458	0.59653914	0	0.00047126878	0.07541136	0.65311176	0.00022023857	0.204217	0.00067115354	0.01049943	0.22414076	0	0.03404617	0.03398041	0.06930887	0.068795845	0.79401016	0.060070854	0.91647947	0.90009516	0.020079287	0.35530013	0.06598702	0	0	0.005825884	0.018108621	0.019893492	0.041347444	0.00044099902	0.007944767	0.034378614	0.054407798	0.038730673	0.00280204	0.04695361	0.29608414	0.38049135	0.048689425	0.30312917	0.35254192	0.26131514	0.028984334	0.0024617661	0.5904398	0.04756318	0.17453384	0.039994698	0.009765128	0.5575574	0.26499134	0.4160917	0.66531724	0.002909028	0.051728927	0.054222528	0.36483407	0.36645663	0.056133173	0.043240868	0.59020233	0.1758939	0.713419	0.0039616846	0.29451376	0.34924567	0.5918619	0.4667038	0.50232345	0.016984986	0.050863106	0.37613198	0	0.34655112	0.28514007	0.035747014	0.00061687676	0.33169547	0.21532078	0.026500128	0.0068133045
EHA02406_bin.14	0.023355706	0.0006111919	0.19113225	0.0002984784	0.08257428	0.3401368	0.00019469977	0.0007195625	0.36603418	0.0012393742	0.2363476	0.022795944	0.0015217806	0.00014878	0.15091068	5.372611e-05	0.17013085	0.008104837	0.0017261236	0.00013730007	0.0016260186	0.08374615	0.0076075257	0.0011778417	0.07095842	0.39681098	0.61584544	0.24343255	0.0011447795	0.00041924734	0.13637249	0.15302528	0.00049868855	0.0008035957	0.0007273689	0.033079673	0.31875244	0.0020305715	0.0008481379	0.06384407	0	0.0012953962	0	0.09504792	0.0001496984	0.00015566796	0.089106366	0.5904174	0.00014372883	0.19006462	0.00015153519	0.00127611	0.03140406	0	0.0009284974	0	0.1622143	0.006073347	0.4443935	0.4150319	0.080842644	0.762987	0.0009675292	0.29270858	0.103965536	4.1786978e-05	9.597229e-05	0.00077742146	0.0004899638	0.0021793516	0.000781095	9.32171e-05	0.00028837606	0.00053909793	0.19544825	0.00039812428	0.00017770944	0.00040822662	0.30576494	0.006871891	0.00095834525	0.52258885	0.012947534	0.018029474	0.0015984667	0.0005413939	0.018125445	0.0018216367	0.18835457	0.000827474	0.0012086079	0.10889824	0.24497178	0.011701731	0.028524432	0.0013518776	0.00094732456	0.017702984	0.37242207	0.14025271	0.00096431485	0.0010047242	0.24679847	0.039378025	0.05425281	0.0012917226	0.17131467	0.23173313	0.18437287	0.099159576	0.08332599	0.00027414094	0.0014887184	0.2860966	0	0.08170456	0.030819962	0.0010873798	0.00013775926	0.08461082	0.31346753	0.0015052495	0.00021949643
EHA02406_bin.18	0.15707602	0.013174694	0.9330125	0.003135058	0.26942992	0.34416467	0.0041741957	0.011858323	0.25691673	0.017448097	0.9583514	0.07031784	0.019580487	0.0015320415	0.17331088	0	0.6252027	0.056132246	0.021520732	0	0.014869076	0.8744369	0.09624766	0.008549552	0.74726415	0.5557546	0.108000495	0.51478636	0.015747834	0.010500778	0.2670497	0.708282	0.0043945713	0.005480764	0.008347214	0.60878825	0.7312289	0.026077252	0.005527035	0.22184525	5.88191e-05	0.012339856	0.00014038158	0.07408658	0.00010352162	0.00013959734	0.4104895	0.5237884	0.00029331126	0.9448265	0.0002293945	0.033859413	0.14019729	0.00010352162	0.012759039	0.007408462	0.34358078	0.019963594	0.6880486	0.9783432	0.48752564	0.99860793	0.008693071	0.31691378	0.21396154	0	0	0.013427224	0.0073061166	0.010240798	0.016345436	0.0005478019	0.0057466263	0.0076723634	0.984531	0.00689752	0.00064191245	0.005302346	0.8084356	0.087438904	0.031331368	0.30910456	0.08861921	0.20165502	0.013340564	0.014323628	0.07930031	0.019177772	0.6853108	0.026116857	0.012701397	0.22172213	0.80743134	0.098730996	0.12870051	0.008861294	0.022648882	0.025649833	0.3870924	0.23094378	0.009746325	0.021939917	0.6748409	0.36367694	0.09874982	0.012397106	0.35014737	0.627083	0.42923906	0.07774277	0.17879124	0.00410675	0.040932603	0.21151114	0	0.2917137	0.3000872	0.019402852	0.0012642186	0.4130191	0.6501985	0.013417421	0.0062908987
EHA02406_bin.22	0.20520474	0.0064929705	0.49881533	0.0019202542	0.11425134	0.28658468	0.0020959335	0.026449207	0.88092023	0.009839302	0.49395993	0.2808075	0.025350895	0.0032801887	0.5101675	0	0.22495286	0.24947423	0.025393868	0	0.007231497	0.6064368	0.052540313	0.018470336	0.10832416	0.8985783	0.3988492	0.86203194	0.015985128	0.010384034	0.5345401	0.39222142	0.0077058733	0.006765126	0.005951187	0.09320521	0.47553298	0.014004206	0.005709365	0.2883832	6.319398e-05	0.017665666	0.0009057803	0.063270226	0	6.909208e-05	0.1474088	0.747428	0.00015250813	0.30644444	6.319398e-05	0.01264048	0.071003065	0	0.015118526	0.0009824557	0.34917957	0.03327121	0.5834388	0.87238395	0.916675	0.9823061	0.00767554	0.4228646	0.14489114	0	6.319398e-05	0.018410511	0.015454297	0.0069075227	0.006574701	0.00013144346	0.012915163	0.006410818	0.6844316	0.0021405907	0	0.0040237713	0.6701881	0.4813043	0.0131279165	0.6251649	0.4809331	0.24425904	0.022947839	0.002611175	0.065348044	0.01258487	0.27685282	0.030990325	0.009700275	0.45152515	0.6565365	0.058280855	0.1937422	0.0045735585	0.014610868	0.030750189	0.28447694	0.5204555	0.008250605	0.011425471	0.70195574	0.08911993	0.51368994	0.0047412333	0.55784523	0.13008648	0.48632187	0.5627491	0.09651574	0.0023773573	0.03619498	0.67636174	0	0.14351141	0.083106816	0.009214103	0.0016809597	0.19330321	0.7263444	0.0073671537	0.0012318612
EHA02406_bin.2	0.1584786	0.0058662463	0.6640723	0.0038181904	0.021508038	0.052330043	0.0027751934	0.002538371	0.02542682	0.27558482	0.038963072	0.10462072	0.0031982553	0.00039489602	0.025398366	0	0.1462469	0.25217387	0.0155754	0	0.0065669427	0.97753924	0.023869654	0.005842392	0.038405504	0.08433214	0.18917388	0.9785147	0.004069958	0.0038248007	0.70060873	0.03257461	0.017032262	0.006940858	0.014690764	0.8635516	0.040100627	0.88251185	0.084343635	0.07420941	8.507221e-05	0.3273251	4.311092e-05	0.60974216	3.1614672e-05	0.0008622184	0.37673166	0.17386633	0	0.17144206	0.00024285818	0.82295555	0.24880691	0.0001310572	0.6884647	0.0021983695	0.031703193	0.27595815	0.08494374	0.98009855	0.99185777	0.99957925	0.64239866	0.08902376	0.45153514	0	0	0.03732141	0.003241941	0.04667935	0.0071115773	0.00023193673	0.0017462797	0.010749277	0.8282843	0.020843267	7.5875214e-05	0.022619437	0.21915004	0.69638646	0.6606087	0.064531006	0.06387371	0.02154655	0.006430712	0.005099159	0.03573694	0.27077222	0.7422211	0.0045657335	0.038197137	0.03525151	0.057567447	0.054451678	0.14170358	0.005974886	0.024324043	0.53790957	0.038502935	0.039883636	0.009876424	0.012953969	0.16714707	0.025315594	0.2691903	0.00988907	0.042609394	0.17596555	0.38756427	0.018081294	0.031668704	0.0008734272	0.018272132	0.040449537	8.622184e-05	0.033690896	0.3414701	0.010027312	0	0.030965999	0.07906456	0.04716363	0.0042593586
EHA02406_bin.3	0.09572497	0.008447346	0.45781603	0.004030039	0.03924506	0.062603645	0.0012494347	0.0012965476	0.40414593	0.004112958	0.47186983	0.1620939	0.0049949116	0.0012164556	0.24526232	0	0.085904755	0.14327887	0.0015933589	0	0.002578019	0.08163727	0.028386477	0.0025940374	0.034857906	0.4647341	0.19978234	0.497193	0.008391754	0.0023801448	0.36583748	0.08774027	0.0020484698	0.002435738	0.01574985	0.10872155	0.1961226	0.02014831	0.006093585	0.38673395	0	0.0075239334	0	0.23003542	0	0.0003241369	0.07603366	0.47071743	0	0.41030642	0	0.006201945	0.029748982	0	0.0077651516	0.00014133877	0.3369912	0.001115634	0.2514454	0.081639156	0.31150404	0.8959012	0.0066240765	0.40116933	0.36436284	0	0	0.0058778077	0.004378675	0.0023905095	0.0054905396	0	0.0008518016	0.009409392	0.49428144	0.0009309513	0.00026383236	0.0020871023	0.34634122	0.017233906	0.005414217	0.12241727	0.078368574	0.034868274	0.0050146994	0.002078622	0.057644542	0.0020739108	0.4703754	0.011947837	0.018234584	0.01964703	0.43457428	0.025286447	0.1310314	0	0.01458616	0.00077170966	0.46098673	0.4616821	0.01013022	0.007427823	0.41081902	0.08956166	0.42753562	0.0046915044	0.49724954	0.7634686	0.093704775	0.10817975	0.047933627	0.0014736921	0.016214382	0.4320057	0	0.0452774	0.060349766	0.009393374	0.00028267753	0.07058552	0.4552248	0.0073684608	0.0087799635
EHA02407_bin.13	0.28890797	0.0038084234	0.19600375	0.0028026719	0.9101079	0.40527466	0.0020485003	0.0051437337	0.45170256	0.019913541	0.6661508	0.6117884	0.003513585	0.002117372	0.6983354	0	0.28294748	0.33227426	0.0051129977	0	0.003697432	0.024356037	0.09600915	0.0069822045	0.85915434	0.56790644	0.62787646	0.3551914	0.0018999428	0.0013700307	0.5847532	0.5882918	0.006648092	0.0037406902	0.005787483	0.07778552	0.6013877	0.008541205	0.0046724477	0.5369837	0	0.004350858	0.0017758602	0.13361071	0	0	0.0942276	0.81399	0.0016107963	0.5800756	0.0019967044	0.0054653236	0.1276832	0	0.005017374	0.0021259096	0.405907	0.0045586107	0.69604385	0.588466	0.12052513	0.025031092	0.005463047	0.56179565	0.06135142	0.00011099126	0.0001707558	0.005168209	0.0027275393	0.004832389	0.002750876	0.0001662023	0.0020245945	0.006513195	0.7067264	0.0030121321	0.0013506783	0.0035027706	0.23194443	0.111347005	0.004373625	0.7895827	0.31388044	0.13989282	0.0038579425	0.0016944667	0.57072276	0.005352625	0.47461802	0.002622809	0.004198885	0.5000771	0.53647316	0.17889573	0.26566017	0.006622479	0.005374823	0.005848955	0.26895744	0.27991086	0.005842694	0.0032802187	0.34502345	0.485819	0.7878809	0.0034498363	0.5130688	0.031870432	0.57085425	0.5603323	0.28188366	0.0022909737	0.025911054	0.2533151	0	0.083763115	0.34741405	0.015101073	0.0010894219	0.058081444	0.63196665	0.004186932	0.0027172938
EHA02407_bin.2	0.20928106	0.0073199677	0.023865115	0.0038433908	0.99840957	0.03201102	0.0050784815	0.0054237796	0.024978051	0.008248628	0.44767123	0.07983946	0.0070468527	0.0008707059	0.03235042	0	0.029510995	0.096051805	0.010553969	0	0.010354077	0.031207988	0.025215767	0.0050489837	0.72374433	0.026043095	0.11692376	0.03266865	0.008058801	0.0049084355	0.03994038	0.409702	0.00694899	0.004091867	0.011843891	0.04025236	0.03317497	0.015205599	0.008142436	0.97451496	0	0.007233557	4.6155394e-05	0.92290175	0	5.0666826e-05	0.024790999	0.9811866	0	0.94536865	6.2465944e-05	0.011193551	0.07031375	8.3982e-05	0.007180114	0.0011490264	0.024784753	0.007373064	0.03115038	0.028633697	0.024925647	0.016635375	0.008554365	0.34190112	0.058810648	4.8584625e-05	0	0.004904618	0.0031427313	0.0044395938	0.007327256	0	0.0024944735	0.005284619	0.031805232	0.005021221	5.2054955e-05	0.005385953	0.026506037	0.26513705	0.011481241	0.1928938	0.5890841	0.025679404	0.006081407	0.0030944936	0.66419345	0.00755838	0.18508278	0.005388035	0.009337618	0.07594853	0.03147104	0.02355001	0.5967618	0.0067789434	0.007537211	0.006753957	0.028714554	0.027165746	0.0103499135	0.008834073	0.16278765	0.028355723	0.15679161	0.011475341	0.51317304	0.023337971	0.94238764	0.026027478	0.13240941	0.0039332723	0.015247937	0.031253796	0	0.026568156	0.044029124	0.006921921	0.00015616487	0.46881872	0.033869732	0.007207876	0.0048483987
EHA02408_bin.12	0.008106949	0.0025394	0.004202026	0.0009791882	0.005722015	0.0027929004	0.0005127472	0.0006756636	0.0023217273	0.0013678892	0.009497822	0.0070216283	0.0024579416	0.001765378	0.0048469314	0.00018083042	0.002159487	0.005256588	0.0015412836	5.0700117e-05	0.00062699144	0.0058636377	0.003523996	0.0057341834	0.007863589	0.0054519526	0.01093365	0.0063604987	0.0010285364	0.0024403657	0.015896514	0.008310763	0.00095417624	0.0003028487	0.009950743	0.011496759	0.0061945403	0.0045062266	0.003868419	0.008202265	0	0.0054658107	0.00015007234	0.007364023	0.00031231274	0.00023220654	0.003444904	0.007398161	0.0005364072	0.0066569257	0.00041168494	0.0057615614	0.020477101	0.0002663446	0.0015710277	0.00032583275	0.0068211937	0.0028172366	0.0053823246	0.0032079655	0.0016876379	0.001310767	0.0017295501	0.007309267	0.0024190717	0.00015210036	4.1574098e-05	0.0004775951	0.00067093153	0.0028067585	0.0022703514	0.00016866239	0.00066112954	0.0015335096	0.005182566	0.002558666	0.00022510852	0.0014997094	0.012548279	0.0022422972	0.0024657156	0.007320421	0.9993551	0.002589762	0.00074461574	0.0006036694	0.019529348	0.005113952	0.0022237073	0.0006361175	0.0014598254	0.012823074	0.004827327	0.0061996104	0.0050145797	0.00070439366	0.0033299837	0.0009362622	0.0070692864	0.0054617547	0.0019722346	0.0030927071	0.0036504085	0.008415205	0.007933216	0.0007750358	0.009237223	0.0016153058	0.005607095	0.00512105	0.02098613	0.0010271844	0.0018674544	0.0065957475	8.145819e-05	0.011486957	0.012608443	0.005652049	0.00034780282	0.0049682735	0.0039796215	0.0011069525	0.00016190238
EHA02408_bin.13	0.8927055	0.0030512407	0.014615207	0.0017538721	0.011161865	0.4823704	0.0030630673	0.0022103756	0.31667778	0.0055068196	0.017663294	0.04477006	0.005264376	0.0018437536	0.035872184	0	0.0113089075	0.013631634	0.005800905	0	0.010075796	0.91530836	0.18305315	0.0047881617	0.344055	0.39901122	0.022617815	0.04360909	0.0047633257	0.0021204941	0.01735344	0.011021129	0.0029495328	0.0011625463	0.008649519	0.25704497	0.0139564695	0.024543172	0.0052127335	0.0760437	0.0001403413	0.0056183827	9.264103e-05	0.41442472	0	4.4940756e-05	0.019587073	0.023350665	0	0.018694172	0.0004576861	0.008134671	0.07579258	0.00011787093	0.0051248227	0.0023120835	0.01647867	0.00408409	0.4042287	0.015560933	0.015050422	0.015174995	0.0056956494	0.015475389	0.012836104	0	2.5229898e-05	0.0027583374	0.0023645144	0.0017578143	0.0044507114	0	0.002107485	0.0037762062	0.022249222	0.0029290335	0.00023416498	0.0023156316	0.012198261	0.019917427	0.0057299463	0.36146757	0.9997059	0.123818874	0.0046170712	0.00068002456	0.20480369	0.0053069512	0.012668957	0.0033409903	0.018749757	0.5254126	0.012286171	0.50862527	0.4232406	0.0058190394	0.0048878985	0.0056266612	0.013232293	0.012208116	0.0068629263	0.004662012	0.046683982	0.22947933	0.10265178	0.0060863188	0.02063096	0.019596534	0.016851995	0.045014475	0.8750091	0.0012402071	0.009891696	0.013905222	0	0.91055846	0.827653	0.0050112884	0.00017739771	0.013797206	0.013242148	0.0073947255	0.0012204963
EHA02408_bin.17	0.30262733	0	7.926789e-05	8.2001265e-05	0.00024108373	0.008900418	0	0	0.0047795805	0	0.046289716	0.3673892	0	0	0.072205946	0	0.00047123394	0.00011534845	0.00074621156	0	0.0002460038	0.00075823837	0.0004701406	0	0.03380639	0.0006363298	0.008027924	0.007392141	0	0	0.5847445	0.0024398111	8.2001265e-05	0	0.0004395268	0.9465417	0.0040229824	0.01582515	0	0.6624401	0	0.0006860773	0	0.5213783	0	0	0.00030121798	0.56676924	0	0.28410432	0	0.00016181584	0.122829154	0	9.730817e-05	0	0.0027443091	0	0.0041230237	0.00071942445	0.0014005817	8.2001265e-05	8.2001265e-05	0.0014596225	0	6.614769e-05	0	0	0	8.2001265e-05	0.00019406967	0	0	0	0.0045745773	8.3094616e-05	0	0	0.00044554024	0.0005406617	0.0001492423	0.5409662	0.9995829	0.006839999	0	0	0.4060703	0	0.0015831712	0	0	0.35406125	0.0016580656	0.0043406007	0.22171448	0	0	0	0.00431928	0.00036955238	7.926789e-05	0	0.0109755965	0.34532976	0.48426613	0	0.0034429599	0.0004553804	0.22087862	0.23243806	0.16942665	0	0	0.0068809995	0	0.00043624674	0.855552	0	0	0.0002634974	0.0012141655	0.0021703003	0
EHA02408_bin.19	0.7013992	0	0.0001633796	0	0.3237269	0.0054042162	5.710355e-05	0	0.011677676	0	0.055681776	0.04136306	0.00015862097	0	0.009736155	0	0.0005625757	0.0011484158	0.0012938183	0	0.0003066672	0.0010590594	0.0003902076	0	0.2688102	0.0008586682	0.03152116	0.009856178	0	0	0.16805734	0.002885844	0.00025855217	0	0.0025908093	0.23009188	0.007333576	0.026148139	7.9310485e-05	0.14851047	0	0.001031565	0	0.023630824	0	0	0.002884258	0.42045185	0	0.17568858	0	0.0010400248	0.0016787386	0	0.0004901388	0.0006535184	0.005704539	0	0.00496748	0.0011875423	0.003034948	0	0.00077988644	0.003664673	0.00010363237	0	0	0	0.00012055194	0	0.0007190817	4.91725e-05	0	0	0.00945804	0.00023793145	0	0.0001358853	0.0016068304	0.0008073807	0.00078781747	0.14762378	0.9992492	0.012264045	7.9310485e-05	0	0.03324061	0.0018854747	0.014791406	0	7.9310485e-05	0.118038855	0.0024115674	0.8040994	0.006900012	0	0.000114735834	8.354038e-05	0.008303279	0.0010194042	0.000738645	0.00015862097	0.1939834	0.017397547	0.08645213	6.450586e-05	0.005939298	0.0004890813	0.3136317	0.030690514	0.7812046	0	0	0.008345578	0	0.0016903708	0.21891545	0.0004425525	0.00014275887	0.00070797827	0.17101984	0.00086078316	0.00015862097
EHA02408_bin.20	0.0056068143	0.0013432174	0.004477593	0.00022669061	0.0038706667	0.0026701132	9.067624e-05	0.00058637303	0.0019023876	0.0012307789	0.0075358003	0.0063999295	0.00063715177	0	0.0067426856	0	0.00089346326	0.004496937	0.00064440584	0	0.0006740268	0.0049418556	0.0038023572	0.0006045083	0.013239941	0.0028998263	0.01592033	0.0029759943	0	0.00036572752	0.006373331	0.0057065585	0.00051927264	0.0003197849	0	0.0087853195	0.0054121627	0.0010621211	0.00018377052	0.005220534	0	0.001160656	0	0.0059126955	0	0	0.0025340987	0.005872798	6.2868865e-05	0.004629929	0	0.000982326	0.005811743	0	0.00036451852	9.0071735e-05	0.0042013326	0.0007653075	0.0019356356	0.0017301028	0.002012408	0.0008197133	0.00047695704	0.004637183	0.002407152	0	0	0.0002974181	0.00018135249	0.00013903691	0.001492531	0.00011183404	0	0	0.0019295905	0.0005259222	0	0.00030044062	0.0012096211	0.0019283815	0.0003342931	0.00863661	0.9989808	0.002482111	0.00023152668	0	0.0050204415	0.0023926438	0.0032685765	0.00046728493	0.00045398573	0.005617696	0.004015749	0.002940933	0.0046069575	0.00034638325	0.0010306867	0.0006903485	0.005273126	0.0037014044	0.0014157584	0.0018975516	0.002075277	0.005696282	0.007856795	0.0002472439	0.0055759847	0.0018383097	0.005110513	0.0047242325	0.004990216	0	0.0025334943	0.0047731977	0	0.0031924082	0.3846045	0.00064440584	0	0.0066985567	0.0029155435	0.0002774693	0.00023031766
EHA02408_bin.22	0.20993857	0.006874524	0.0013018657	0.0035243533	0.0038660637	0.0043330286	0.0005241125	0.0019524072	0.005246605	0.0040234146	0.001740257	0.17629947	0.0027309433	0.002654616	0.0039114687	0	0.0011926593	0.018103605	0.005356203	0	0.0021954796	0.0037153666	0.010457199	0.0025199673	0.0039905356	0.0030319458	0.09466317	0.0596404	0.003260927	0.0045533986	0.460781	0.0021594688	0.0054939827	0.0050845565	0.007032658	0.4555481	0.0010611418	0.0057585835	0.004654777	0.280902	0	0.0038159618	0.0014326003	0.3413765	0	0.00012408041	0.0015359353	0.005810642	0.0008364663	0.0011022411	0.0018212812	0.003916557	0.0019962462	0	0.0035016509	0.0013339622	0.0017825305	0.0031286268	0.004265313	0.001367233	0.0061613554	0.0009202304	0.0035411844	0.0010959783	0.0016126538	0	0	0.0043596453	0.0014975761	0.00041099187	0.0039392593	0	0.0032174792	0.0055616987	0.005295924	0.004933468	0.00075974787	0.0017191203	0.0037682084	0.00080162985	0.003796782	0.18618715	0.9998634	0.00520668	0.003455463	0.0016165681	0.9918107	0.004897066	0.0006074851	0.0015343697	0.0031376295	0.014597649	0.0014134207	0.006508937	0.15765922	0.002864809	0.010357386	0.0017598281	0.0010000803	0.0013167397	0.005868964	0.01340499	0.0068944865	0.0049596936	0.22674383	0.0044946857	0.0007855816	0.004540873	0.0028268413	0.026354756	0.93880486	0.0018764714	0.016483907	0.0020279514	0	0.006007527	0.992821	0.008207312	0.00016557101	0.001364493	0.001206359	0.0017778334	0.00031431092
EHA02408_bin.25	0.051417056	0.06059239	0.025914768	0.008340022	0.06063162	0.16321018	0.025954545	0.0046587735	0.19338487	0.03345272	0.08421428	0.033399865	0.0054603005	0	0.034637846	0	0.010242218	0.1068096	0.05699451	0	0.039306972	0.37950858	0.022229161	0.002399677	0.30167112	0.08163751	0.12252792	0.46323574	0.000410299	0.015680723	0.14729951	0.054137126	0.007235538	0.00040702967	8.173287e-05	0.8158978	0.060278535	0.0063430155	0.0050875987	0.17154203	0	0.008361817	0	0.15555944	0.00013949076	0.00011442602	0.088440955	0.16699442	0	0.050169814	0.0001607413	0.005921274	0.019311298	0.00032693148	0.0042953347	0.0056760754	0.01903068	0.014218794	0.06738984	0.11947275	0.081664756	0.009961057	0.008008187	0.02912796	0.06285748	0	0	0.00080588605	0.0037891357	0.05283485	0.025417287	0.00041465808	0	0.009902209	0.1569282	0.002690646	0	0.013508263	0.056281254	0.021748027	0.09417533	0.19295658	0.9594556	0.027281886	0.004755218	0.00023430088	0.11973865	0.09901501	0.03161264	0.018699935	0.0018727725	0.3268639	0.07111413	0.012548175	0.06493077	0.0011415357	0.10909758	0.0126179205	0.030560464	0.04479397	0.007302014	0.23936397	0.1684994	0.039081387	0.16184525	0.0027778277	0.16220759	0.04209842	0.05183008	0.06550617	0.116793	0.0003748814	0.37944865	0.026826907	0	0.06921848	0.141958	0.023976063	0.00012423396	0.056979798	0.045293085	0.0048919846	0.0038795867
EHA02408_bin.27	0.97437197	0.0009592704	0.004752907	0.0001007929	0.02116535	0.09738912	0	0.00052829384	0.008036786	0.0020517728	0.021947945	0.974577	0.0008017091	0.0007211906	0.06653201	0.00022939075	0.0042732717	0.0068846187	0.0013357956	0.00017378086	8.515263e-05	0.0031489094	0.0010670145	0.0012906126	0.018080162	0.002232505	0.0021850048	0.047332115	0.00020216507	0.0006047574	0.980467	0.011948014	0.0005572573	0.0007345138	0.00076927	0.9979158	0.025384171	0.0006453063	0.00043503146	0.0022064378	0.000109481945	0.0008393616	0.00017262233	0.0029363174	0.00018246991	0.00058332446	0.012480942	0.027568018	0.0005763732	0.012333228	0.00035856786	0.0004107021	0.9457804	0	0.00070728816	0.00019521384	0.0003464032	0.0005155499	0.0035879957	0.0020871083	0.0027874452	0.00057753175	0.000554361	0.02950799	0.0022151268	0.00014597594	0.00017262233	0.0004037509	0.00052771455	0.00027689085	0.0013033565	0.00023054928	8.689043e-05	0.00051902555	0.001759821	0.00033771415	0.000414757	0.00029542748	0.0026327802	0.0039268686	0.00021432973	0.9828571	0.9998152	0.6330924	0.0008271969	0.00017378086	0.97036976	0.0007820139	0.0029351588	0.00020795777	0.00043271435	0.0064814473	0.0110918535	0.9129966	0.9713974	0.00021606755	0.001368814	0.00030122016	0.02851744	0.0018131137	0.00024850664	0.0011788135	0.6255943	0.9259033	0.97435457	0.00029368966	0.026243808	0.0016966806	0.015879517	0.027848383	0.9042184	0.0002606713	0.0023518344	0.005098731	0.00021490901	0.0020546692	0.97601706	0.001033417	0.0006343002	0.0015599729	0.026719967	0.00051902555	0
EHA02408_bin.28	0.00013715468	0.0002497966	0.00020018747	0	0.00031516392	8.754554e-05	8.754554e-05	0.00010680556	0.0005293587	0.00046924409	0.00043072406	0.00012840012	0.00013773832	0	0.00025621662	0	0.00021594566	0.0008112553	0.0002626366	0	0.000379364	0.00055912416	0.00043247495	0.00030174028	0.0001564147	0.0007680662	0.0002626366	0.00088537723	0	0.00027897846	0.00051885325	0.00024396024	0.00035018215	0	0.0026549643	0.0021512858	0.000372944	0.00045290226	8.754554e-05	0.00036243853	0	0	0	0.00058888964	0	0.00012139648	0.00033617485	0.0007132043	0	0.00010447101	0	0.0004126313	0.00042138586	0	0.00013715468	0	0.00018909837	0.00023403841	0.0005783842	0.00033792577	0.00035193306	0.0002497966	0.0002626366	0.00046924409	0.00042897314	0	0	0	9.571645e-05	0	0.00021886385	0	0	0.0002626366	0.00059530966	0.00035134942	0	8.754554e-05	0.0015623961	0.0007727353	8.754554e-05	0.0002673057	0.99872243	0.00066476245	0	0	0.0004108804	0.00018676382	0.00020777475	0.00017567471	0.00040212585	8.69619e-05	0.00020018747	0.00033792577	0.0002626366	0	0.0009921828	0	0.00041321493	0.00010330373	0.00060756603	0.0005958933	0.00025971842	0.00042955676	0.00047624772	8.754554e-05	0.00041671676	0.00021244383	0.00029707118	0.00059647695	0.0006641788	0	0.0004155495	0.00037060946	0	0.0012851685	0.00017509107	0.00021069293	0	0.00038053127	0.00038461672	8.754554e-05	8.754554e-05
